project,file_path,rule,n_alerts
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/readers/llama-index-readers-pandas-ai/llama_index/readers/pandas_ai/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/readers/llama-index-readers-whisper/llama_index/readers/whisper/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/selectors/llama-index-selectors-notdiamond/llama_index/selectors/notdiamond/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-agentql/tests/test_browser_spec.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-agentql/tests/test_rest_api_spec.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-box/tests/test_tools_box_ai_extract.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-box/tests/test_tools_box_ai_prompt.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-box/tests/test_tools_box_search.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-box/tests/test_tools_box_search_by_metadata.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-box/tests/test_tools_box_text_extract.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-measurespace/examples/example.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-openai/llama_index/tools/openai/image_generation/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-valyu/examples/context.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/tools/llama-index-tools-vectara-query/tests/test_tools_vectara_query.py,LLM Temperature Not Explicitly Set(TNES),3
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-integrations/vector_stores/llama-index-vector-stores-qdrant/llama_index/vector_stores/qdrant/utils.py,No Model Version Pinning (NMVP),2
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-dense-x-retrieval/llama_index/packs/dense_x_retrieval/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-diff-private-simple-dataset/examples/symptom_2_disease/main.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-gmail-openai-agent/llama_index/packs/gmail_openai_agent/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-llama-guard-moderator/llama_index/packs/llama_guard_moderator/base.py,No Model Version Pinning (NMVP),2
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-multidoc-autoretrieval/llama_index/packs/multidoc_autoretrieval/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-ragatouille-retriever/llama_index/packs/ragatouille_retriever/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-recursive-retriever/llama_index/packs/recursive_retriever/small_to_big/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-resume-screener/llama_index/packs/resume_screener/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-searchain/llama_index/packs/searchain/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-self-discover/llama_index/packs/self_discover/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-stock-market-data-query-engine/llama_index/packs/stock_market_data_query_engine/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-trulens-eval-packs/llama_index/packs/trulens_eval_packs/base.py,LLM Temperature Not Explicitly Set(TNES),3
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-voyage-query-engine/llama_index/packs/voyage_query_engine/base.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__llama_index,/Users/bramss/Desktop/Extracted_Repo/run-llama__llama_index/llama-index-packs/llama-index-packs-zephyr-query-engine/llama_index/packs/zephyr_query_engine/base.py,No Model Version Pinning (NMVP),1
run-llama__rags,/Users/bramss/Desktop/Extracted_Repo/run-llama__rags/core/builder_config.py,LLM Temperature Not Explicitly Set(TNES),1
run-llama__rags,/Users/bramss/Desktop/Extracted_Repo/run-llama__rags/core/utils.py,LLM Temperature Not Explicitly Set(TNES),2
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babyagi.py,LLM Temperature Not Explicitly Set(TNES),3
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babyagi.py,No Model Version Pinning (NMVP),1
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babyagi.py,No Structured Output (NSO),2
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babyagi.py,No System Message (NSM),1
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babyagi.py,Unbounded Max Metrics (UMM),1
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babycoder/babycoder.py,No Structured Output (NSO),2
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/babycoder/babycoder.py,No System Message (NSM),1
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/classic/BabyCatAGI.py,No Model Version Pinning (NMVP),3
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/classic/BabyCatAGI.py,No Structured Output (NSO),3
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/classic/BabyCatAGI.py,No System Message (NSM),1
saten-private__BabyCommandAGI,/Users/bramss/Desktop/Extracted_Repo_ICSE/saten-private__BabyCommandAGI/classic/babyagi.py,No Structured Output (NSO),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/bench_in_batch_prefix/bench_in_batch_prefix.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/benchmark_batch/benchmark_batch.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/benchmark_batch/benchmark_tokenizer.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/mmmu/bench_hf.py,No Model Version Pinning (NMVP),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/mmmu/bench_sglang.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/mmmu/bench_sglang.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/mmmu/bench_sglang.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/prefill_only/bench_embeddings.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/prefill_only/bench_score.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/benchmark/prefill_only/util.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/azure_openai_example_chat.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/azure_openai_example_chat.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_chat.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_chat.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_complete.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_complete.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_n.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_n.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_o1.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openai_example_o1.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openrouter_example_chat.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/openrouter_example_chat.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/together_example_chat.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/together_example_chat.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/together_example_complete.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/quick_start/together_example_complete.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/openai_chat_speculative.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/openai_speculative.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/parallel_sample.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/parallel_sample.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/streaming.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/frontend_language/usage/streaming.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/multimodal/llava_onevision_server.py,No Model Version Pinning (NMVP),5
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/multimodal/llava_onevision_server.py,No Structured Output (NSO),5
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/multimodal/llava_onevision_server.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/openai_chat_with_response_prefill.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/openai_chat_with_response_prefill.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/openai_chat_with_response_prefill.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/examples/runtime/openai_chat_with_response_prefill.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/bench_serving.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/eval/loogle_eval.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/eval/loogle_eval.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/anthropic.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/anthropic.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/anthropic.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/openai.py,LLM Temperature Not Explicitly Set(TNES),5
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/openai.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/openai.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/openai.py,Unbounded Max Metrics (UMM),5
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/vertexai.py,LLM Temperature Not Explicitly Set(TNES),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/vertexai.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/vertexai.py,No System Message (NSM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/lang/backend/vertexai.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/srt/hf_transformers_utils.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/test/runners.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/test/simple_eval_common.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/test/simple_eval_common.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/test/simple_eval_common.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/python/sglang/test/test_utils.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/deprecated/convert_yi_vl.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/bench_speculative.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/long_context_example.py,LLM Temperature Not Explicitly Set(TNES),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/long_context_example.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/long_context_example.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/long_context_example.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/scripts/playground/reference_hf.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/lang/test_openai_backend.py,LLM Temperature Not Explicitly Set(TNES),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/lang/test_tracing.py,LLM Temperature Not Explicitly Set(TNES),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/lang/test_tracing.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/models/test_embedding_models.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/models/test_encoder_embedding_models.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/basic/test_openai_server.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/basic/test_openai_server.py,No Structured Output (NSO),5
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/basic/test_openai_server.py,Unbounded Max Metrics (UMM),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_cache_report.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_cache_report.py,No System Message (NSM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_json_constrained.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_json_mode.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_openai_server_ebnf.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_openai_server_hidden_states.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_openai_server_hidden_states.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_reasoning_content.py,LLM Temperature Not Explicitly Set(TNES),10
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_reasoning_content.py,No Structured Output (NSO),10
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/features/test_reasoning_content.py,No System Message (NSM),10
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_openai_function_calling.py,No Structured Output (NSO),13
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_openai_function_calling.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_openai_function_calling.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_tool_choice.py,LLM Temperature Not Explicitly Set(TNES),6
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_tool_choice.py,No Structured Output (NSO),9
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/function_call/test_tool_choice.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_large_max_new_tokens.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_large_max_new_tokens.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_openai_server_ignore_eos.py,No Structured Output (NSO),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_request_length_validation.py,No Structured Output (NSO),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_request_length_validation.py,No System Message (NSM),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/openai_server/validation/test_request_length_validation.py,Unbounded Max Metrics (UMM),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/rl/test_update_weights_from_distributed.py,No Model Version Pinning (NMVP),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/rl/test_verl_engine_2_gpu.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/rl/test_verl_engine_4_gpu.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_async_dynamic_batch_tokenizer.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_bnb.py,No Model Version Pinning (NMVP),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_bnb.py,No Structured Output (NSO),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_bnb.py,No System Message (NSM),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_bnb.py,Unbounded Max Metrics (UMM),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_get_weights_by_name.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_hidden_states.py,No Model Version Pinning (NMVP),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_input_embeddings.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_multi_instance_release_memory_occupation.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_original_logprobs.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_release_memory_occupation.py,No Model Version Pinning (NMVP),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_score_api.py,No Model Version Pinning (NMVP),3
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_skip_tokenizer_init.py,No Model Version Pinning (NMVP),2
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_utils_update_weights.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_a.py,No Model Version Pinning (NMVP),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_a.py,No Structured Output (NSO),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_a.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_a.py,Unbounded Max Metrics (UMM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_common.py,No Model Version Pinning (NMVP),7
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_common.py,No Structured Output (NSO),7
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_common.py,No System Message (NSM),1
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vision_openai_server_common.py,Unbounded Max Metrics (UMM),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vlm_accuracy.py,No Model Version Pinning (NMVP),4
sgl-project__sglang,/Users/bramss/Desktop/Extracted_Repo/sgl-project__sglang/test/srt/test_vlm_input_format.py,No Model Version Pinning (NMVP),1
simonw__llm,/Users/bramss/Desktop/Extracted_Repo/simonw__llm/llm/default_plugins/openai_models.py,LLM Temperature Not Explicitly Set(TNES),8
